Date,Stage,Stack,Nucleus,Time,TrackID,ID,Position.X,Position.Y,Position.Z,Seconds,Volume.spot,Nucleus.number,Condition
12.19,1k,7,1,28,1000074010,2562421,-9169.363,2130.674,4523.178,432,0.681,42,DeltaN
12.19,1k,7,1,28,1000073758,2563167,-9167.382,2128.468,4524.191,432,0.388,42,DeltaN
12.19,1k,7,1,28,1000073758,2563420,-9166.977,2128.22,4524.462,432,0.417,42,DeltaN
12.19,1k,7,1,29,1000073758,2659994,-9166.798,2128.689,4524.303,448,0.772,42,DeltaN
12.19,1k,7,1,29,1000074010,2669590,-9168.363,2130.921,4523.426,448,0.605,42,DeltaN
12.19,1k,7,1,30,1000073758,2776364,-9165.394,2130.231,4526.404,464,0.862,42,DeltaN
12.19,1k,7,1,30,1000074010,2786069,-9166.566,2132.992,4525.014,464,0.732,42,DeltaN
12.19,1k,7,1,31,1000074010,2883488,-9165.533,2133.749,4525.391,480,0.58,42,DeltaN
12.19,1k,7,1,31,1000073758,2884082,-9164.363,2131.288,4526.169,480,0.826,42,DeltaN
12.19,1k,7,1,32,1000074010,2981219,-9164.455,2135.236,4525.55,496,0.913,42,DeltaN
12.19,1k,7,1,32,1000073758,2981374,-9162.782,2131.723,4525.833,496,0.804,42,DeltaN
12.19,1k,7,1,33,1000074010,3080078,-9163.642,2134.296,4526.313,512,0.692,42,DeltaN
12.19,1k,7,1,33,1000073758,3080240,-9161.474,2131.578,4526.525,512,0.957,42,DeltaN
12.19,1k,7,1,34,1000074010,3178859,-9161.794,2134.501,4526.633,528,0.33,42,DeltaN
12.19,1k,7,1,34,1000073758,3182179,-9160.054,2131.604,4526.869,528,0.725,42,DeltaN
12.19,1k,7,1,34,1000074010,3182219,-9161.043,2134.017,4526.917,528,0.38,42,DeltaN
12.19,1k,7,1,35,1000073758,3269463,-9158.327,2130.493,4525.362,544,0.656,42,DeltaN
12.19,1k,7,1,35,1000074010,3279990,-9159.312,2133.842,4525.585,544,0.551,42,DeltaN
12.19,1k,7,1,35,1000074010,3280161,-9160.256,2134.083,4525.851,544,0.322,42,DeltaN
12.19,1k,7,1,36,1000073758,3378584,-9156.713,2130.828,4524.76,560,0.841,42,DeltaN
12.19,1k,7,1,36,1000074010,3379377,-9158.154,2134.6,4526.034,560,0.757,42,DeltaN
12.19,1k,7,1,37,1000073758,3478090,-9155.294,2131.891,4524.771,576,0.493,42,DeltaN
12.19,1k,7,1,37,1000073758,3478608,-9155.796,2131.358,4525.626,576,0.348,42,DeltaN
12.19,1k,7,1,37,1000074010,3478822,-9156.137,2134.336,4526.019,576,0.312,42,DeltaN
12.19,1k,7,1,37,1000074010,3479385,-9157.315,2135.511,4526.945,576,0.228,42,DeltaN
12.19,1k,7,1,38,1000073758,3577851,-9155.322,2132.27,4525.757,592,0.775,42,DeltaN
12.19,1k,7,1,38,1000074010,3578444,-9156.063,2135.186,4526.468,592,0.373,42,DeltaN
12.19,1k,7,1,38,1000074010,3578800,-9157.454,2136.035,4526.991,592,0.199,42,DeltaN
12.19,1k,7,2,1,1000043435,43435,-9201.131,2093.075,4519.444,0,0.384,43,DeltaN
12.19,1k,7,2,1,1000065798,65798,-9207.549,2089.955,4521.764,0,0.504,43,DeltaN
12.19,1k,7,2,2,1000043435,150070,-9201.031,2092.745,4518.444,15,0.496,43,DeltaN
12.19,1k,7,2,2,1000065798,173081,-9207.418,2089.605,4521.757,15,0.529,43,DeltaN
12.19,1k,7,2,3,1000043435,256563,-9200.961,2092.063,4517.909,30,0.428,43,DeltaN
12.19,1k,7,2,3,1000065798,280583,-9207.837,2087.841,4522.314,30,0.344,43,DeltaN
12.19,1k,7,2,4,1000043435,364208,-9201.093,2090.39,4517.826,45,0.478,43,DeltaN
12.19,1k,7,2,4,1000065798,388493,-9207.794,2086.772,4522.618,45,0.504,43,DeltaN
12.19,1k,7,2,5,1000043435,472427,-9200.622,2090.023,4518.025,60,0.482,43,DeltaN
12.19,1k,7,2,5,1000065798,496556,-9207.095,2085.49,4522.667,60,0.569,43,DeltaN
12.19,1k,7,2,6,1000043435,581537,-9200.577,2089.329,4518.615,75,0.504,43,DeltaN
12.19,1k,7,2,6,1000065798,604475,-9206.948,2083.588,4521.725,75,0.558,43,DeltaN
12.19,1k,7,2,7,1000043435,689599,-9199.551,2088.037,4518.034,90,0.511,43,DeltaN
12.19,1k,7,2,7,1000065798,712741,-9206.693,2082.443,4521.267,90,0.525,43,DeltaN
12.19,1k,7,2,8,1000043435,797953,-9199.62,2086.06,4517.25,105,0.428,43,DeltaN
12.19,1k,7,2,8,1000065798,821578,-9206.628,2080.997,4520.734,105,0.384,43,DeltaN
12.19,1k,7,2,9,1000065798,898559,-9206.228,2078.642,4519.768,120,0.428,43,DeltaN
12.19,1k,7,2,9,1000043435,907163,-9199.4,2085.612,4517.165,120,0.562,43,DeltaN
12.19,1k,7,2,10,1000065798,1008281,-9206.529,2078.409,4519.636,135,0.645,43,DeltaN
12.19,1k,7,2,10,1000043435,1016985,-9199.204,2085.197,4517.517,135,0.435,43,DeltaN
12.19,1k,7,2,11,1000043435,1125895,-9200.447,2084.581,4516.287,150,0.489,43,DeltaN
12.19,1k,7,2,11,1000065798,1139535,-9207.03,2077.848,4520.475,150,0.352,43,DeltaN
12.19,1k,7,2,11,1000065798,1139814,-9207.021,2078.083,4520.845,150,0.188,43,DeltaN
12.19,1k,7,2,12,1000043435,1213565,-9201.099,2083.881,4514.888,165,0.536,43,DeltaN
12.19,1k,7,2,12,1000065798,1249076,-9207.207,2077.258,4520.294,165,0.388,43,DeltaN
12.19,1k,7,2,13,1000043435,1344903,-9201.212,2083.833,4515.019,180,0.134,43,DeltaN
12.19,1k,7,2,13,1000065798,1360832,-9207.391,2078.03,4522.036,180,0.072,43,DeltaN
12.19,1k,7,2,14,1000043435,1432878,-9201.351,2083.306,4513.313,195,0.627,43,DeltaN
12.19,1k,7,2,14,1000065798,1469499,-9208.182,2079.721,4524.057,195,0.178,43,DeltaN
12.19,1k,7,2,15,1000043435,1544396,-9202.298,2083.628,4513.576,210,0.623,43,DeltaN
12.19,1k,7,2,15,1000065798,1580743,-9208.129,2079.112,4524.093,210,0.493,43,DeltaN
12.19,1k,7,2,16,1000043435,1678750,-9201.673,2083.948,4515.147,225,0.232,43,DeltaN
12.19,1k,7,2,16,1000065798,1696195,-9207.858,2078.327,4523.462,225,0.515,43,DeltaN
12.19,1k,7,2,17,1000043435,1792370,-9201.726,2082.848,4516.3,240,0.323,43,DeltaN
12.19,1k,7,2,17,1000043435,1792623,-9201.385,2083.046,4516.623,240,0.134,43,DeltaN
12.19,1k,7,2,17,1000065798,1808222,-9207.601,2077.611,4522.533,240,0.435,43,DeltaN
12.19,1k,7,2,18,1000043435,1904572,-9201.374,2082.581,4515.784,255,0.511,43,DeltaN
12.19,1k,7,2,18,1000065798,1919411,-9205.6,2076.698,4520.799,255,0.417,43,DeltaN
12.19,1k,7,2,19,1000043435,1995710,-9200.972,2081.679,4514.756,270,0.482,43,DeltaN
12.19,1k,7,2,19,1000065798,2009308,-9202.977,2076.15,4518.451,270,0.475,43,DeltaN
12.19,1k,7,2,20,1000043435,2109204,-9199.596,2081.239,4513.951,285,0.417,43,DeltaN
12.19,1k,7,2,20,1000065798,2122756,-9202.319,2077.289,4517.172,285,0.489,43,DeltaN
12.19,1k,7,2,21,1000043435,2212494,-9199.443,2080.443,4514.355,300,0.438,43,DeltaN
12.19,1k,7,2,21,1000065798,2237627,-9202.835,2078.106,4517.469,300,0.424,43,DeltaN
12.19,1k,7,2,22,1000043435,2351258,-9199.793,2079.015,4516.184,315,0.373,43,DeltaN
12.19,1k,7,2,22,1000065798,2353094,-9202.83,2077.345,4518.192,315,0.409,43,DeltaN
12.19,1k,7,2,23,1000043435,2466566,-9199.119,2079.191,4515.949,330,0.312,43,DeltaN
12.19,1k,7,2,23,1000065798,2468109,-9202.871,2077.678,4517.771,330,0.417,43,DeltaN
12.19,1k,7,2,24,1000043435,2581352,-9198.188,2079.145,4515.829,345,0.341,43,DeltaN
12.19,1k,7,2,24,1000065798,2582888,-9201.829,2076.972,4517.477,345,0.366,43,DeltaN
12.19,1k,7,2,25,1000043435,2696590,-9198.912,2078.957,4515.315,360,0.254,43,DeltaN
12.19,1k,7,2,25,1000065798,2697608,-9202.645,2077.349,4516.74,360,0.362,43,DeltaN
12.19,1k,7,2,26,1000043435,2812897,-9197.909,2078.845,4516.006,375,0.261,43,DeltaN
12.19,1k,7,2,26,1000065798,2814230,-9201.987,2077.235,4517.489,375,0.297,43,DeltaN
12.19,1k,7,2,27,1000043435,2928332,-9198.025,2078.334,4515.811,390,0.178,43,DeltaN
12.19,1k,7,2,27,1000065798,2929950,-9202.129,2077.053,4517.531,390,0.279,43,DeltaN
12.19,1k,7,2,28,1000043435,3044469,-9198.239,2077.226,4515.678,405,0.207,43,DeltaN
12.19,1k,7,2,28,1000065798,3046340,-9201.921,2076.576,4517.809,405,0.268,43,DeltaN
12.19,1k,7,2,29,1000043435,3160342,-9199.011,2076.35,4515.827,420,0.214,43,DeltaN
12.19,1k,7,2,29,1000065798,3162534,-9202.792,2075.767,4518.143,420,0.294,43,DeltaN
12.19,1k,7,2,30,1000043435,3276548,-9199.645,2076.397,4515.764,435,0.207,43,DeltaN
12.19,1k,7,2,30,1000065798,3278414,-9203.639,2075.696,4517.778,435,0.214,43,DeltaN
12.19,1k,7,2,31,1000043435,3392989,-9199.036,2075.377,4516.051,450,0.185,43,DeltaN
12.19,1k,7,2,31,1000065798,3394557,-9203.203,2074.494,4517.835,450,0.199,43,DeltaN
12.19,1k,7,3,1,1000031859,31859,-9142.977,2167.464,4520.444,0,0.388,44,DeltaN
12.19,1k,7,3,1,1000033742,33742,-9149.758,2174.865,4523.036,0,0.13,44,DeltaN
12.19,1k,7,3,2,1000031859,86298,-9142.35,2167.102,4520.258,15,0.377,44,DeltaN
12.19,1k,7,3,2,1000033742,88589,-9148.88,2173.184,4523.129,15,0.261,44,DeltaN
12.19,1k,7,3,3,1000031859,141380,-9141.493,2165.959,4521.066,30,0.319,44,DeltaN
12.19,1k,7,3,3,1000033742,143306,-9147.725,2172.781,4523.545,30,0.275,44,DeltaN
12.19,1k,7,3,4,1000031859,195505,-9140.637,2165.246,4520.696,45,0.464,44,DeltaN
12.19,1k,7,3,4,1000033742,197572,-9147.541,2171.466,4523.288,45,0.341,44,DeltaN
12.19,1k,7,3,5,1000031859,249849,-9139.981,2164.859,4520.57,60,0.406,44,DeltaN
12.19,1k,7,3,5,1000033742,252560,-9146.967,2170.906,4523.827,60,0.294,44,DeltaN
12.19,1k,7,3,6,1000031859,298749,-9139.437,2163.361,4520.487,75,0.395,44,DeltaN
12.19,1k,7,3,6,1000033742,306793,-9146.622,2169.437,4523.22,75,0.297,44,DeltaN
12.19,1k,7,3,7,1000031859,357579,-9138.957,2162.469,4521.198,90,0.431,44,DeltaN
12.19,1k,7,3,7,1000033742,362064,-9145.915,2168.057,4523.575,90,0.265,44,DeltaN
12.19,1k,7,3,7,1000033742,362298,-9145.889,2167.514,4523.802,90,0.029,44,DeltaN
12.19,1k,7,3,8,1000031859,412525,-9138.562,2161.313,4520.641,105,0.46,44,DeltaN
12.19,1k,7,3,8,1000033742,417007,-9145.625,2166.813,4523.255,105,0.341,44,DeltaN
12.19,1k,7,3,9,1000031859,468001,-9137.876,2160.625,4520.99,120,0.442,44,DeltaN
12.19,1k,7,3,9,1000033742,472309,-9145.162,2165.672,4523.37,120,0.362,44,DeltaN
12.19,1k,7,3,10,1000031859,523466,-9137.409,2159.653,4521.437,135,0.536,44,DeltaN
12.19,1k,7,3,10,1000033742,527821,-9145.118,2165.982,4523.617,135,0.362,44,DeltaN
12.19,1k,7,3,11,1000031859,579028,-9137.062,2159.185,4521.731,150,0.468,44,DeltaN
12.19,1k,7,3,11,1000033742,583458,-9144.712,2164.909,4523.886,150,0.246,44,DeltaN
12.19,1k,7,3,11,1000033742,583716,-9144.888,2165.238,4524.169,150,0.178,44,DeltaN
12.19,1k,7,3,12,1000033742,633133,-9144.059,2163.85,4523.873,165,0.399,44,DeltaN
12.19,1k,7,3,12,1000031859,634209,-9136.312,2158.405,4521.065,165,0.547,44,DeltaN
12.19,1k,7,3,13,1000033742,688431,-9144.756,2164.097,4523.664,180,0.366,44,DeltaN
12.19,1k,7,3,13,1000031859,690048,-9136.321,2158.291,4521.685,180,0.442,44,DeltaN
12.19,1k,7,3,14,1000033742,744642,-9143.985,2163.694,4524.161,195,0.42,44,DeltaN
12.19,1k,7,3,14,1000031859,745688,-9136.049,2157.486,4521.661,195,0.5,44,DeltaN
12.19,1k,7,3,15,1000033742,800561,-9143.811,2162.888,4524.402,210,0.489,44,DeltaN
12.19,1k,7,3,15,1000031859,801386,-9135.952,2157.351,4521.694,210,0.547,44,DeltaN
12.19,1k,7,3,16,1000033742,856169,-9143.885,2163.051,4524.398,225,0.402,44,DeltaN
12.19,1k,7,3,16,1000031859,856869,-9135.841,2156.885,4521.543,225,0.471,44,DeltaN
12.19,1k,7,3,17,1000033742,911883,-9143.744,2163.206,4524.151,240,0.453,44,DeltaN
12.19,1k,7,3,17,1000031859,912947,-9135.808,2156.132,4521.706,240,0.486,44,DeltaN
12.19,1k,7,3,18,1000033742,968034,-9143.365,2163.018,4524.477,255,0.272,44,DeltaN
12.19,1k,7,3,18,1000031859,968865,-9135.441,2156.059,4521.774,255,0.493,44,DeltaN
12.19,1k,7,3,19,1000033742,1024280,-9143.415,2162.835,4524.364,270,0.402,44,DeltaN
12.19,1k,7,3,19,1000031859,1025102,-9135.434,2155.969,4521.771,270,0.522,44,DeltaN
12.19,1k,7,3,20,1000031859,1081498,-9134.979,2155.667,4522.354,285,0.555,44,DeltaN
12.19,1k,7,3,20,1000033742,1089319,-9142.988,2163.314,4524.694,285,0.37,44,DeltaN
12.19,1k,7,3,21,1000031859,1137710,-9135.101,2156.184,4521.665,300,0.526,44,DeltaN
12.19,1k,7,3,21,1000033742,1146198,-9142.317,2163.686,4525.228,300,0.406,44,DeltaN
12.19,1k,7,3,22,1000031859,1194067,-9134.685,2156.187,4521.648,315,0.468,44,DeltaN
12.19,1k,7,3,22,1000033742,1203035,-9142.101,2163.593,4525.812,315,0.326,44,DeltaN
12.19,1k,7,3,23,1000031859,1250655,-9134.16,2156.466,4521.719,330,0.442,44,DeltaN
12.19,1k,7,3,23,1000033742,1259168,-9142.507,2164.054,4525.337,330,0.366,44,DeltaN
12.19,1k,7,3,24,1000031859,1307543,-9133.693,2156.266,4522.31,345,0.478,44,DeltaN
12.19,1k,7,3,24,1000033742,1321764,-9141.6,2164.737,4524.974,345,0.319,44,DeltaN
12.19,1k,7,3,24,1000033742,1322293,-9141.604,2165.049,4525.7,345,0.08,44,DeltaN
12.19,1k,7,3,25,1000031859,1364053,-9133.343,2157.09,4521.427,360,0.555,44,DeltaN
12.19,1k,7,3,25,1000033742,1378821,-9141.456,2164.551,4525.361,360,0.355,44,DeltaN
12.19,1k,7,3,26,1000031859,1421145,-9132.777,2157.123,4521.802,375,0.399,44,DeltaN
12.19,1k,7,3,26,1000033742,1429183,-9141.525,2163.9,4524.784,375,0.254,44,DeltaN
12.19,1k,7,3,26,1000033742,1429762,-9141.542,2164.344,4525.256,375,0.051,44,DeltaN
12.19,1k,7,3,27,1000031859,1478253,-9132.445,2156.935,4521.589,390,0.272,44,DeltaN
12.19,1k,7,3,27,1000033742,1493706,-9139.522,2164.984,4525.994,390,0.265,44,DeltaN
12.19,1k,7,3,28,1000031859,1535724,-9132.672,2157.075,4522.067,405,0.37,44,DeltaN
12.19,1k,7,3,28,1000033742,1551040,-9140.492,2164.672,4525.827,405,0.286,44,DeltaN
12.19,1k,7,3,29,1000031859,1593608,-9133.058,2156.883,4522.287,420,0.33,44,DeltaN
12.19,1k,7,3,29,1000033742,1609493,-9140.436,2164.851,4526.761,420,0.225,44,DeltaN
12.19,1k,7,3,29,1000033742,1609772,-9140.544,2165.094,4527.202,420,0.127,44,DeltaN
12.19,1k,7,3,30,1000031859,1651769,-9132.445,2156.239,4523.292,435,0.217,44,DeltaN
12.19,1k,7,3,30,1000033742,1667549,-9139.909,2164.789,4527.212,435,0.246,44,DeltaN
12.19,1k,9,1,1,1002134025,2134025,-9135.776,2062.283,4521.345,0,0.141,45,DeltaN
12.19,1k,9,1,2,1002189177,2189177,-9139.59,2063.463,4518.569,16,0.25,45,DeltaN
12.19,1k,9,1,2,1002134025,2194098,-9136.181,2063.288,4522.254,16,0.188,45,DeltaN
12.19,1k,9,1,3,1002134025,2254304,-9135.598,2063.492,4522.252,32,0.214,45,DeltaN
12.19,1k,9,1,4,1002189177,2309178,-9138.528,2063.643,4518.513,48,0.188,45,DeltaN
12.19,1k,9,1,4,1002134025,2313988,-9135.496,2063.28,4521.683,48,0.275,45,DeltaN
12.19,1k,9,1,5,1002134025,2374243,-9135.169,2063.108,4521.621,64,0.312,45,DeltaN
12.19,1k,9,1,6,1002189177,2429372,-9138.057,2064.437,4517.998,80,0.225,45,DeltaN
12.19,1k,9,1,6,1002134025,2434341,-9135.167,2063.24,4522.089,80,0.438,45,DeltaN
12.19,1k,9,1,7,1002189177,2489578,-9137.507,2065.233,4518.513,96,0.34,45,DeltaN
12.19,1k,9,1,7,,2494416,-9134.816,2063.386,4522.243,96,0.004,45,DeltaN
12.19,1k,9,1,7,1002134025,2494488,-9134.743,2063.602,4522.472,96,0.369,45,DeltaN
12.19,1k,9,1,8,1002189177,2549494,-9137.153,2065.338,4518.953,112,0.326,45,DeltaN
12.19,1k,9,1,8,1002134025,2554245,-9134.707,2062.424,4521.897,112,0.377,45,DeltaN
12.19,1k,9,1,9,1002189177,2613890,-9136.316,2065.028,4518.814,128,0.25,45,DeltaN
12.19,1k,9,1,9,1002134025,2614420,-9134.137,2062.492,4521.667,128,0.442,45,DeltaN
12.19,1k,9,1,10,1002189177,2674101,-9135.62,2065.224,4518.581,144,0.268,45,DeltaN
12.19,1k,9,1,10,1002134025,2674793,-9133.347,2062.026,4521.95,144,0.413,45,DeltaN
12.19,1k,9,1,11,1002189177,2734534,-9134.188,2065.421,4519.169,160,0.333,45,DeltaN
12.19,1k,9,1,11,1002134025,2735032,-9131.681,2061.799,4521.641,160,0.326,45,DeltaN
12.19,1k,9,1,12,1002189177,2794867,-9133.723,2065.597,4519.116,176,0.402,45,DeltaN
12.19,1k,9,1,12,1002134025,2795343,-9131.375,2062.263,4521.679,176,0.362,45,DeltaN
12.19,1k,9,1,13,1002189177,2855168,-9132.77,2066.124,4519.326,192,0.377,45,DeltaN
12.19,1k,9,1,13,1002134025,2855766,-9130.141,2062.733,4522.163,192,0.366,45,DeltaN
12.19,1k,9,1,14,1002189177,2915520,-9131.154,2066.511,4519.313,208,0.34,45,DeltaN
12.19,1k,9,1,14,1002134025,2920361,-9128.977,2062.504,4522.397,208,0.402,45,DeltaN
12.19,1k,9,1,15,1002189177,2975566,-9130.366,2065.462,4519.142,224,0.348,45,DeltaN
12.19,1k,9,1,15,1002134025,2980394,-9127.459,2061.992,4522.478,224,0.391,45,DeltaN
12.19,1k,9,1,16,1002189177,3040077,-9129.446,2065.827,4519.462,240,0.355,45,DeltaN
12.19,1k,9,1,16,1002134025,3040690,-9126.859,2061.81,4522.384,240,0.362,45,DeltaN
12.19,1k,9,1,17,1002134025,3082133,-9126.259,2061.058,4522.94,256,0.543,45,DeltaN
12.19,1k,9,1,17,1002189177,3100309,-9128.849,2065.608,4519.667,256,0.362,45,DeltaN
12.19,1k,9,1,18,1002134025,3142383,-9124.526,2061.297,4522.836,272,0.369,45,DeltaN
12.19,1k,9,1,18,1002189177,3160424,-9127.697,2065.667,4519.178,272,0.366,45,DeltaN
12.19,1k,9,1,19,1002134025,3202898,-9124.271,2061.534,4523.053,288,0.409,45,DeltaN
12.19,1k,9,1,19,1002189177,3220830,-9127.141,2065.845,4519.498,288,0.409,45,DeltaN
12.19,1k,9,1,20,1002134025,3263295,-9124.014,2061.05,4523.736,304,0.406,45,DeltaN
12.19,1k,9,1,20,1002189177,3281280,-9126.399,2066.114,4519.702,304,0.529,45,DeltaN
12.19,1k,9,1,21,1002134025,3323779,-9123.676,2061.514,4524.11,320,0.467,45,DeltaN
12.19,1k,9,1,21,1002189177,3341683,-9126.774,2066.02,4519.858,320,0.377,45,DeltaN
12.19,1k,9,1,22,1002134025,3384032,-9123.707,2060.811,4523.549,336,0.485,45,DeltaN
12.19,1k,9,1,22,1002189177,3402033,-9125.646,2066.687,4520.011,336,0.384,45,DeltaN
12.19,1k,9,1,23,1002134025,3444413,-9123.144,2061.038,4524.058,352,0.525,45,DeltaN
12.19,1k,9,1,23,1002189177,3462407,-9125.402,2066.486,4520.308,352,0.413,45,DeltaN
12.19,1k,9,1,24,1002134025,3504161,-9123.382,2060.937,4523.419,368,0.518,45,DeltaN
12.19,1k,9,1,24,1002189177,3522416,-9125.537,2067.055,4520.669,368,0.507,45,DeltaN
12.19,1k,9,1,25,1002134025,3564390,-9123.505,2061.321,4523.317,384,0.471,45,DeltaN
12.19,1k,9,1,25,1002189177,3582815,-9126.267,2066.802,4521.416,384,0.464,45,DeltaN
12.19,1k,9,1,26,1002189177,3643426,-9126.013,2067.629,4522.074,400,0.402,45,DeltaN
12.19,1k,9,1,26,1002134025,3643626,-9123.504,2061.792,4523.413,400,0.5,45,DeltaN
12.19,1k,9,1,27,1002189177,3703670,-9126.721,2067.606,4521.923,416,0.301,45,DeltaN
12.19,1k,9,1,27,1002134025,3703932,-9123.492,2061.929,4523.269,416,0.496,45,DeltaN
12.19,1k,9,1,28,1002189177,3764117,-9126.085,2067.852,4521.685,432,0.38,45,DeltaN
12.19,1k,9,1,28,1002134025,3764441,-9123.644,2061.737,4523.386,432,0.446,45,DeltaN
12.19,1k,9,1,29,1002134025,3806051,-9123.342,2061.55,4523.739,448,0.522,45,DeltaN
12.19,1k,9,1,29,1002189177,3824422,-9126.36,2067.493,4521.578,448,0.377,45,DeltaN
12.19,1k,9,1,30,1002134025,3866272,-9123.275,2061.55,4523.333,464,0.449,45,DeltaN
12.19,1k,9,1,30,1002189177,3884837,-9126.282,2066.887,4521.619,464,0.34,45,DeltaN
12.19,1k,9,1,31,1002189177,3945323,-9126.409,2067.27,4521.045,480,0.384,45,DeltaN
12.19,1k,9,1,31,1002134025,3945905,-9123.616,2061.734,4523.971,480,0.504,45,DeltaN
12.19,1k,9,1,32,1002189177,4005730,-9127.038,2067.622,4521.499,496,0.337,45,DeltaN
12.19,1k,9,1,32,1002134025,4006079,-9124.229,2062.043,4523.366,496,0.449,45,DeltaN
12.19,1k,9,1,33,1002189177,4066058,-9127.656,2068.712,4520.661,512,0.38,45,DeltaN
12.19,1k,9,1,33,1002134025,4066618,-9125.075,2063.361,4523.486,512,0.496,45,DeltaN
12.19,1k,9,1,34,1002134025,4126885,-9125.638,2063.578,4523.083,528,0.482,45,DeltaN
12.19,1k,9,1,34,1002189177,4144355,-9128.336,2069.095,4521.407,528,0.312,45,DeltaN
12.19,1k,9,1,35,1002134025,4187279,-9126.251,2064.906,4523.108,544,0.427,45,DeltaN
12.19,1k,9,1,35,1002189177,4204687,-9129.198,2070.346,4521.498,544,0.377,45,DeltaN
12.19,1k,9,2,1,1000022819,22819,-9165.817,2104.279,4522.421,0,0.341,46,DeltaN
12.19,1k,9,2,1,1000025647,25647,-9163.396,2108.022,4518.011,0,0.631,46,DeltaN
12.19,1k,9,2,2,1000022819,87455,-9165.656,2105.148,4522.159,15,0.446,46,DeltaN
12.19,1k,9,2,2,1000025647,90291,-9162.954,2108.375,4517.648,15,0.486,46,DeltaN
12.19,1k,9,2,3,1000025647,154889,-9162.301,2109.251,4517.885,30,0.334,46,DeltaN
12.19,1k,9,2,3,1000022819,155944,-9164.871,2106.043,4523.484,30,0.341,46,DeltaN
12.19,1k,9,2,4,1000025647,219465,-9161.466,2109.376,4518.43,45,0.548,46,DeltaN
12.19,1k,9,2,4,1000022819,220431,-9164.319,2106.434,4523.344,45,0.337,46,DeltaN
12.19,1k,9,2,5,1000025647,284269,-9161.28,2109.598,4518.241,60,0.479,46,DeltaN
12.19,1k,9,2,5,1000022819,285225,-9164.127,2106.674,4523.157,60,0.424,46,DeltaN
12.19,1k,9,2,6,1000025647,349008,-9160.805,2109.944,4518.222,75,0.464,46,DeltaN
12.19,1k,9,2,6,1000022819,349947,-9163.156,2106.46,4523.032,75,0.388,46,DeltaN
12.19,1k,9,2,7,1000025647,413949,-9159.896,2109.642,4518.565,90,0.431,46,DeltaN
12.19,1k,9,2,7,1000022819,414792,-9163.151,2106.884,4522.711,90,0.355,46,DeltaN
12.19,1k,9,2,8,1000025647,478884,-9159.056,2109.372,4518.364,105,0.5,46,DeltaN
12.19,1k,9,2,8,1000022819,479912,-9162.554,2107.519,4523.431,105,0.461,46,DeltaN
12.19,1k,9,2,9,1000022819,545318,-9161.369,2107.317,4523.715,120,0.348,46,DeltaN
12.19,1k,9,2,9,1000025647,548032,-9158.283,2109.501,4518.518,120,0.41,46,DeltaN
12.19,1k,9,2,10,1000022819,610782,-9160.192,2107.301,4524.262,135,0.373,46,DeltaN
12.19,1k,9,2,10,1000025647,613478,-9157.873,2109.219,4518.796,135,0.533,46,DeltaN
12.19,1k,9,2,11,1000022819,676131,-9158.842,2107.104,4524.032,150,0.359,46,DeltaN
12.19,1k,9,2,11,1000025647,678818,-9156.204,2109.2,4518.89,150,0.453,46,DeltaN
12.19,1k,9,2,12,1000025647,744327,-9154.31,2109.31,4519,165,0.522,46,DeltaN
12.19,1k,9,2,12,1000022819,745486,-9157.591,2108.282,4524.486,165,0.326,46,DeltaN
12.19,1k,9,2,13,1000025647,810097,-9153.453,2109.121,4519.505,180,0.203,46,DeltaN
12.19,1k,9,2,13,1000025647,810156,-9153.326,2109.294,4519.77,180,0.276,46,DeltaN
12.19,1k,9,2,13,1000022819,811177,-9156.62,2107.256,4524.836,180,0.355,46,DeltaN
12.19,1k,9,2,14,1000025647,875914,-9152.112,2108.614,4519.786,195,0.45,46,DeltaN
12.19,1k,9,2,14,1000022819,877016,-9155.079,2106.044,4525.062,195,0.388,46,DeltaN
12.19,1k,9,2,15,1000022819,942638,-9153.729,2105.825,4525.287,210,0.381,46,DeltaN
12.19,1k,9,2,15,1000025647,945431,-9150.842,2108.814,4519.846,210,0.453,46,DeltaN
12.19,1k,9,2,16,1000022819,1008156,-9152.644,2105.114,4525.016,225,0.384,46,DeltaN
12.19,1k,9,2,16,1000025647,1010971,-9149.699,2108.293,4519.667,225,0.334,46,DeltaN
12.19,1k,9,2,17,1000025647,1076730,-9148.822,2107.583,4519.762,240,0.464,46,DeltaN
12.19,1k,9,2,17,1000022819,1077798,-9151.39,2104.456,4525.28,240,0.344,46,DeltaN
12.19,1k,9,2,18,1000025647,1142670,-9147.808,2107.34,4520.18,255,0.497,46,DeltaN
12.19,1k,9,2,18,,1143800,-9150.301,2104.169,4525.533,255,0.236,46,DeltaN
12.19,1k,9,2,18,1000022819,1143860,-9150.494,2104.341,4525.785,255,0.192,46,DeltaN
12.19,1k,9,2,19,1000025647,1208811,-9147.542,2107.042,4520.359,270,0.453,46,DeltaN
12.19,1k,9,2,19,1000022819,1210019,-9150.207,2103.997,4526.121,270,0.301,46,DeltaN
12.19,1k,9,2,20,1000025647,1274986,-9147.297,2107.032,4520.369,285,0.479,46,DeltaN
12.19,1k,9,2,20,1000022819,1276181,-9149.578,2104.328,4526.144,285,0.283,46,DeltaN
12.19,1k,9,2,21,1000025647,1341107,-9147.117,2106.77,4520.388,300,0.519,46,DeltaN
12.19,1k,9,2,21,1000022819,1342305,-9148.517,2104.603,4526.034,300,0.308,46,DeltaN
